note_id,student_id,term_id,intervention_type,note_date
786,892,1,tutoring,2025-01-28
787,892,1,email,2025-06-26
788,892,1,advising_meeting,2025-10-18
789,893,1,email,2024-01-10
790,893,1,email,2025-04-16
791,893,1,financial_aid_check,2024-05-10
792,894,1,counseling,2024-08-29
793,894,1,call,2024-05-03
794,894,1,financial_aid_check,2024-12-22
795,895,1,tutoring,2025-05-16
796,895,1,advising_meeting,2023-11-11
797,898,1,call,2025-10-08
798,898,1,advising_meeting,2024-11-13
799,901,1,call,2024-10-02
800,902,1,financial_aid_check,2024-05-24
801,903,1,call,2024-02-14
802,904,1,email,2024-03-12
803,904,1,call,2024-12-11
804,908,1,advising_meeting,2025-09-03
805,908,1,email,2025-09-09
806,908,1,advising_meeting,2024-06-08
807,911,1,email,2024-01-03
808,919,1,financial_aid_check,2024-06-29
809,919,1,advising_meeting,2024-10-20
810,923,1,counseling,2025-09-03
811,923,1,email,2025-08-25
812,923,1,advising_meeting,2024-12-21
813,924,1,tutoring,2024-08-29
814,929,1,tutoring,2024-12-04
815,929,1,advising_meeting,2024-06-27
816,929,1,financial_aid_check,2025-10-03
817,931,1,advising_meeting,2023-11-06
818,931,1,call,2025-02-24
819,931,1,call,2024-10-22
820,933,1,advising_meeting,2024-03-20
821,933,1,advising_meeting,2025-06-09
822,933,1,counseling,2024-05-05
823,935,1,counseling,2024-11-28
824,935,1,advising_meeting,2025-04-02
825,937,1,tutoring,2025-05-28
826,940,1,advising_meeting,2025-02-27
827,940,1,financial_aid_check,2025-01-29
828,940,1,email,2025-06-22
829,941,1,call,2024-05-08
830,941,1,financial_aid_check,2024-12-22
831,941,1,call,2025-01-09
832,944,1,email,2024-07-10
833,944,1,financial_aid_check,2024-11-16
834,945,1,advising_meeting,2024-05-23
835,946,1,advising_meeting,2023-11-14
836,947,1,advising_meeting,2023-12-24
837,947,1,advising_meeting,2024-09-09
838,948,1,advising_meeting,2024-09-09
839,948,1,financial_aid_check,2025-04-12
840,951,1,financial_aid_check,2025-10-13
841,951,1,counseling,2024-08-02
842,952,1,counseling,2025-10-24
843,952,1,call,2023-12-01
844,953,1,financial_aid_check,2025-08-06
845,953,1,call,2025-03-10
846,955,1,financial_aid_check,2024-08-24
847,957,1,financial_aid_check,2025-08-30
848,957,1,call,2023-12-12
849,957,1,tutoring,2024-06-23
850,959,1,financial_aid_check,2024-01-18
851,959,1,financial_aid_check,2025-03-03
852,959,1,email,2025-09-12
853,962,1,financial_aid_check,2025-09-27
854,964,1,financial_aid_check,2025-01-07
855,964,1,counseling,2023-11-18
856,964,1,email,2025-06-02
857,975,1,email,2024-05-14
858,975,1,financial_aid_check,2024-09-23
859,978,1,tutoring,2024-02-12
860,978,1,advising_meeting,2025-05-07
861,984,1,tutoring,2025-07-28
862,986,1,tutoring,2025-10-27
863,986,1,financial_aid_check,2024-01-16
864,986,1,counseling,2023-11-18
865,989,1,email,2023-12-03
866,989,1,email,2024-03-13
867,989,1,tutoring,2024-03-06
868,990,1,tutoring,2025-03-28
869,990,1,call,2024-10-01
870,992,1,email,2025-08-22
871,993,1,financial_aid_check,2025-05-19
872,993,1,tutoring,2024-12-05
873,993,1,counseling,2024-01-17
874,994,1,tutoring,2023-12-22
875,994,1,call,2024-02-26
876,996,1,call,2025-04-16
877,996,1,tutoring,2024-07-12
878,996,1,tutoring,2025-02-01
879,999,1,call,2024-01-25
880,999,1,advising_meeting,2025-05-01
881,999,1,counseling,2025-02-08
882,1000,1,financial_aid_check,2024-06-10
883,1001,1,call,2025-02-28
884,1006,1,tutoring,2023-12-28
885,1006,1,call,2024-08-04
886,1011,1,call,2023-11-14
887,1013,1,tutoring,2025-06-23
888,1014,1,tutoring,2025-01-09
889,1015,1,financial_aid_check,2024-11-07
890,1015,1,advising_meeting,2025-10-01
891,1015,1,email,2024-04-11
892,1018,1,financial_aid_check,2024-05-25
893,1019,1,advising_meeting,2024-08-21
894,1019,1,advising_meeting,2024-12-31
895,1019,1,tutoring,2025-01-08
896,1023,1,advising_meeting,2025-01-22
897,1023,1,advising_meeting,2023-12-13
898,1023,1,financial_aid_check,2024-05-25
899,1024,1,financial_aid_check,2024-09-20
900,1029,1,tutoring,2024-01-31
901,1029,1,counseling,2024-06-26
902,1029,1,counseling,2024-12-20
903,1030,1,advising_meeting,2024-09-15
904,1030,1,tutoring,2024-12-27
905,1030,1,counseling,2025-10-07
906,1032,1,counseling,2024-10-15
907,1032,1,counseling,2024-06-07
908,1032,1,counseling,2024-08-09
909,1034,1,financial_aid_check,2024-11-12
910,1036,1,advising_meeting,2025-07-01
911,1038,1,call,2025-02-19
912,1038,1,tutoring,2025-04-06
913,1039,1,email,2024-04-30
914,1039,1,email,2024-04-23
915,1041,1,tutoring,2024-11-25
916,1041,1,email,2023-11-13
917,1042,1,call,2024-08-08
918,1043,1,counseling,2025-07-20
919,1043,1,call,2025-01-22
920,1043,1,call,2024-05-18
921,1044,1,advising_meeting,2024-05-11
922,1044,1,call,2025-03-23
923,1048,1,financial_aid_check,2024-01-13
924,1048,1,advising_meeting,2025-04-07
925,1051,1,counseling,2024-02-09
926,1051,1,advising_meeting,2025-06-18
927,1052,1,tutoring,2025-03-03
928,1053,1,tutoring,2023-11-27
929,1053,1,email,2024-11-05
930,1053,1,call,2024-01-24
931,1054,1,call,2025-04-05
932,1057,1,financial_aid_check,2025-05-29
933,1062,1,advising_meeting,2024-08-03
934,1065,1,tutoring,2024-07-21
935,1065,1,financial_aid_check,2025-07-19
936,1066,1,call,2024-09-11
937,1066,1,counseling,2024-05-03
938,1067,1,tutoring,2024-02-17
939,1067,1,advising_meeting,2025-09-12
940,1069,1,financial_aid_check,2024-07-30
941,1069,1,tutoring,2024-04-15
942,1074,1,counseling,2025-06-15
943,1074,1,tutoring,2024-05-03
944,1074,1,financial_aid_check,2025-01-17
945,1077,1,tutoring,2025-02-06
946,1077,1,email,2025-07-27
947,1078,1,financial_aid_check,2024-07-06
948,1078,1,call,2024-06-15
949,1080,1,tutoring,2025-07-06
950,1080,1,financial_aid_check,2025-07-27
951,1082,1,email,2025-10-04
952,1082,1,counseling,2023-12-17
953,1082,1,tutoring,2025-06-06
954,1086,1,call,2025-03-08
955,1086,1,counseling,2024-10-17
956,1086,1,tutoring,2024-02-22
957,1087,1,advising_meeting,2025-05-04
958,1087,1,counseling,2025-05-06
959,1087,1,financial_aid_check,2024-09-29
960,1092,1,advising_meeting,2024-06-29
961,1092,1,counseling,2025-02-09
962,1092,1,email,2025-03-20
963,1094,1,counseling,2024-05-12
964,1094,1,email,2025-09-26
965,1100,1,email,2025-08-21
966,1100,1,email,2024-09-02
967,1100,1,email,2024-09-16
968,1101,1,email,2024-10-07
969,1101,1,call,2024-05-14
970,1106,1,call,2025-07-20
971,1106,1,advising_meeting,2024-08-26
972,1106,1,counseling,2024-06-22
973,1111,1,counseling,2025-01-18
974,1111,1,counseling,2025-07-02
975,1111,1,call,2025-10-17
976,1113,1,email,2024-02-18
977,1113,1,email,2025-03-16
978,1113,1,counseling,2024-02-27
979,1114,1,tutoring,2024-05-30
980,1115,1,email,2023-11-19
981,1115,1,email,2025-04-12
982,1118,1,advising_meeting,2025-07-22
983,1118,1,call,2024-01-14
984,1119,1,advising_meeting,2023-12-17
985,1119,1,financial_aid_check,2025-06-18
986,1119,1,email,2023-11-21
987,1121,1,counseling,2025-02-16
988,1121,1,tutoring,2025-08-04
989,1122,1,financial_aid_check,2024-04-08
990,1122,1,tutoring,2025-06-08
991,1122,1,financial_aid_check,2025-10-05
992,1130,1,call,2024-10-26
993,1130,1,tutoring,2024-01-10
994,1132,1,counseling,2025-10-08
995,1132,1,advising_meeting,2025-03-12
996,1132,1,financial_aid_check,2023-12-05
997,1137,1,call,2023-12-16
998,1137,1,financial_aid_check,2024-02-13
999,1139,1,tutoring,2025-02-11
1000,1139,1,email,2024-11-18
1001,1139,1,email,2025-01-16
1002,1142,1,tutoring,2024-03-07
1003,1142,1,tutoring,2025-05-22
1004,1142,1,advising_meeting,2025-09-14
1005,1143,1,counseling,2024-03-05
1006,1143,1,financial_aid_check,2025-06-18
1007,1145,1,tutoring,2025-10-11
1008,1147,1,counseling,2024-06-27
1009,1147,1,financial_aid_check,2024-10-08
1010,1148,1,tutoring,2024-08-17
1011,1148,1,email,2025-06-10
1012,1151,1,counseling,2024-05-21
1013,1151,1,email,2025-03-24
1014,1151,1,advising_meeting,2024-10-11
1015,1158,1,tutoring,2024-11-02
1016,1159,1,counseling,2024-11-06
1017,1159,1,tutoring,2025-10-13
1018,1162,1,financial_aid_check,2024-02-25
1019,1162,1,counseling,2024-02-23
1020,1165,1,financial_aid_check,2024-12-26
1021,1165,1,counseling,2024-02-08
1022,1167,1,tutoring,2025-08-25
1023,1168,1,email,2024-09-27
1024,1168,1,advising_meeting,2024-10-08
1025,1168,1,tutoring,2024-06-20
1026,1169,1,tutoring,2025-02-02
1027,1169,1,tutoring,2024-12-09
1028,1170,1,tutoring,2024-04-28
1029,1170,1,advising_meeting,2025-09-13
1030,1170,1,counseling,2023-11-07
1031,1171,1,call,2024-11-08
1032,1171,1,advising_meeting,2024-11-08
1033,1171,1,tutoring,2024-04-30
1034,1173,1,email,2025-06-12
1035,1174,1,email,2025-09-29
1036,1174,1,counseling,2024-02-02
1037,1176,1,financial_aid_check,2025-04-08
1038,1182,1,counseling,2024-12-04
1039,1184,1,call,2025-04-06
1040,1184,1,advising_meeting,2024-06-22
1041,1184,1,advising_meeting,2025-04-27
1042,1187,1,counseling,2025-08-10
1043,1189,1,tutoring,2025-05-25
1044,1189,1,call,2025-08-01
1045,1191,1,financial_aid_check,2024-12-11
1046,1194,1,counseling,2025-09-08
1047,1195,1,tutoring,2024-05-23
1048,1195,1,email,2024-09-09
1049,1199,1,counseling,2024-10-26
1050,1200,1,call,2024-11-04
1051,1200,1,email,2024-05-17
1052,1204,1,advising_meeting,2025-09-25
1053,1204,1,financial_aid_check,2025-05-12
1054,1206,1,call,2024-09-02
1055,1206,1,tutoring,2024-02-26
1056,1206,1,financial_aid_check,2025-10-19
1057,1207,1,call,2024-04-03
1058,1207,1,call,2023-12-22
1059,1207,1,advising_meeting,2025-09-15
1060,1210,1,call,2025-01-15
1061,1210,1,advising_meeting,2025-10-24
1062,1210,1,tutoring,2025-05-03
1063,1211,1,call,2025-02-11
1064,1211,1,financial_aid_check,2025-05-03
1065,1212,1,tutoring,2025-08-08
1066,1212,1,advising_meeting,2025-01-06
1067,1214,1,tutoring,2025-06-19
1068,1218,1,email,2024-09-16
1069,1218,1,call,2025-08-08
1070,1218,1,call,2024-11-09
1071,1223,1,tutoring,2024-07-03
1072,1224,1,counseling,2025-04-26
1073,1224,1,call,2024-01-26
1074,1227,1,financial_aid_check,2024-04-25
1075,1227,1,email,2024-04-26
1076,1227,1,counseling,2025-03-07
1077,1230,1,tutoring,2024-09-20
1078,1230,1,tutoring,2024-06-26
1079,1230,1,call,2024-01-20
1080,1231,1,counseling,2024-12-06
1081,1232,1,call,2024-02-08
1082,1232,1,email,2024-01-28
1083,1232,1,tutoring,2024-10-04
1084,1233,1,email,2025-04-18
1085,1234,1,email,2025-06-06
1086,1234,1,tutoring,2023-12-23
1087,1234,1,advising_meeting,2024-06-30
1088,1235,1,advising_meeting,2023-12-24
1089,1238,1,financial_aid_check,2025-05-08
1090,1238,1,counseling,2025-10-22
1091,1238,1,email,2024-07-08
1092,1239,1,tutoring,2024-08-27
1093,1239,1,email,2024-03-26
1094,1239,1,call,2025-09-22
1095,1241,1,call,2025-04-09
1096,1241,1,advising_meeting,2023-12-30
1097,1241,1,call,2025-02-27
1098,1242,1,counseling,2023-12-30
1099,1249,1,advising_meeting,2024-05-16
1100,1249,1,advising_meeting,2025-08-15
1101,1249,1,financial_aid_check,2025-10-13
1102,1251,1,email,2024-09-06
1103,1251,1,call,2024-04-04
1104,1255,1,financial_aid_check,2024-10-30
1105,1257,1,financial_aid_check,2024-12-07
1106,1257,1,advising_meeting,2024-02-09
1107,1258,1,call,2025-10-07
1108,1258,1,financial_aid_check,2024-04-02
1109,1258,1,counseling,2025-05-29
1110,1263,1,tutoring,2025-08-14
1111,1263,1,advising_meeting,2023-11-14
1112,1264,1,email,2024-10-15
1113,1264,1,tutoring,2024-05-29
1114,1264,1,financial_aid_check,2025-01-14
1115,1267,1,email,2024-11-27
1116,1267,1,counseling,2024-09-03
1117,1271,1,advising_meeting,2023-11-19
1118,1271,1,email,2025-09-01
1119,1271,1,email,2024-11-24
1120,1272,1,tutoring,2025-03-29
1121,1273,1,counseling,2024-02-03
1122,1273,1,financial_aid_check,2025-08-20
1123,1276,1,email,2025-10-23
1124,1276,1,tutoring,2025-08-20
1125,1276,1,advising_meeting,2024-01-20
1126,1277,1,tutoring,2025-06-08
1127,1277,1,counseling,2025-08-05
1128,1277,1,financial_aid_check,2025-11-01
1129,1278,1,call,2023-11-20
1130,1280,1,email,2024-08-16
1131,1280,1,tutoring,2025-01-07
1132,1283,1,financial_aid_check,2024-01-23
1133,1283,1,counseling,2023-11-24
1134,1283,1,financial_aid_check,2023-11-05
1135,1286,1,counseling,2025-03-08
1136,1286,1,financial_aid_check,2024-03-10
1137,1287,1,call,2025-10-17
1138,1287,1,counseling,2023-12-04
1139,1287,1,advising_meeting,2025-10-29
1140,1288,1,financial_aid_check,2024-05-29
1141,1289,1,counseling,2024-08-07
1142,1289,1,counseling,2024-09-30
1143,1297,1,counseling,2024-11-30
1144,1297,1,counseling,2024-05-15
1145,1297,1,tutoring,2024-09-12
1146,1299,1,call,2024-11-26
1147,1303,1,advising_meeting,2024-07-10
1148,1303,1,email,2025-05-15
1149,1303,1,advising_meeting,2023-12-25
1150,1305,1,call,2024-01-02
1151,1305,1,financial_aid_check,2024-03-27
1152,1317,1,tutoring,2025-05-14
1153,1317,1,advising_meeting,2025-11-01
1154,1318,1,counseling,2024-05-07
1155,1323,1,counseling,2025-02-27
1156,1323,1,counseling,2024-08-26
1157,1325,1,tutoring,2024-06-09
1158,1327,1,email,2024-05-06
1159,1327,1,counseling,2025-06-20
1160,1328,1,tutoring,2025-08-17
1161,1328,1,tutoring,2024-03-29
1162,1331,1,email,2025-04-16
1163,1331,1,financial_aid_check,2025-06-26
1164,1333,1,financial_aid_check,2025-02-12
1165,1333,1,advising_meeting,2023-12-28
1166,1335,1,financial_aid_check,2024-09-07
1167,1342,1,counseling,2023-11-06
1168,1342,1,tutoring,2025-07-05
1169,1343,1,financial_aid_check,2024-03-05
1170,1343,1,call,2024-04-29
1171,1343,1,advising_meeting,2024-05-17
1172,1346,1,financial_aid_check,2025-09-01
1173,1346,1,financial_aid_check,2024-09-08
1174,1347,1,financial_aid_check,2025-06-20
1175,1349,1,counseling,2023-12-18
1176,1349,1,call,2024-05-21
1177,1349,1,call,2025-02-07
1178,1353,1,financial_aid_check,2024-08-30
1179,1353,1,counseling,2025-02-23
1180,1356,1,email,2025-09-30
1181,1356,1,call,2025-10-27
1182,1356,1,tutoring,2025-03-17
1183,1357,1,counseling,2023-11-08
1184,1357,1,email,2023-11-28
1185,1357,1,email,2024-02-25
1186,1359,1,financial_aid_check,2025-06-18
1187,1359,1,counseling,2024-04-21
1188,1359,1,tutoring,2025-03-21
1189,1365,1,financial_aid_check,2025-05-18
1190,1365,1,tutoring,2025-07-02
1191,1368,1,email,2024-05-20
1192,1368,1,financial_aid_check,2025-05-25
1193,1369,1,advising_meeting,2024-05-16
1194,1369,1,email,2024-03-01
1195,1369,1,counseling,2024-09-15
1196,1371,1,call,2024-03-24
1197,1371,1,advising_meeting,2025-08-12
1198,1371,1,tutoring,2025-07-27
1199,1373,1,advising_meeting,2025-01-19
1200,1373,1,financial_aid_check,2025-03-03
1201,1377,1,counseling,2025-03-07
1202,1377,1,financial_aid_check,2024-09-12
1203,1383,1,financial_aid_check,2024-01-16
1204,1383,1,financial_aid_check,2025-04-20
1205,1384,1,email,2024-03-16
1206,1384,1,tutoring,2023-11-25
1207,1386,1,tutoring,2024-05-22
1208,1386,1,email,2025-01-21
1209,1386,1,advising_meeting,2024-05-13
1210,1387,1,counseling,2024-12-21
1211,1387,1,financial_aid_check,2025-03-01
1212,1387,1,advising_meeting,2024-05-31
1213,1388,1,call,2025-10-10
1214,1388,1,tutoring,2024-07-14
1215,1388,1,email,2024-04-24
1216,1389,1,email,2024-08-16
1217,1389,1,financial_aid_check,2025-07-02
1218,1389,1,counseling,2024-07-18
1219,1391,1,call,2025-03-28
1220,1391,1,counseling,2025-02-15
1221,1391,1,email,2024-04-10
1222,1392,1,counseling,2024-07-17
1223,1392,1,advising_meeting,2025-10-15
1224,1392,1,email,2024-05-23
1225,1393,1,advising_meeting,2023-12-04
1226,1393,1,email,2025-10-13
1227,1393,1,email,2024-10-24
1228,1394,1,counseling,2025-09-01
1229,1394,1,tutoring,2024-09-14
1230,1395,1,tutoring,2024-05-23
1231,1395,1,tutoring,2025-02-20
1232,1395,1,counseling,2024-05-16
1233,1396,1,call,2024-01-24
1234,1396,1,advising_meeting,2025-10-26
1235,1397,1,advising_meeting,2024-01-14
1236,1397,1,advising_meeting,2025-06-21
1237,1397,1,email,2024-10-16
1238,1398,1,advising_meeting,2024-11-18
1239,1399,1,advising_meeting,2025-09-24
1240,1400,1,tutoring,2025-01-18
1241,1400,1,tutoring,2024-07-14
1242,1401,1,call,2024-05-29
1243,1402,1,tutoring,2024-06-20
1244,1404,1,advising_meeting,2025-06-21
1245,1404,1,financial_aid_check,2025-08-14
1246,1404,1,counseling,2025-02-23
1247,1405,1,call,2025-05-30
1248,1405,1,advising_meeting,2024-01-17
1249,1406,1,financial_aid_check,2025-03-18
1250,1408,1,email,2023-11-06
1251,1408,1,counseling,2024-10-26
1252,1409,1,tutoring,2025-08-07
1253,1409,1,tutoring,2024-07-14
1254,1410,1,advising_meeting,2024-10-13
1255,1410,1,email,2024-04-17
1256,1410,1,email,2024-03-17
1257,1411,1,call,2025-06-18
1258,1411,1,financial_aid_check,2025-01-10
1259,1411,1,counseling,2025-01-14
1260,1412,1,call,2025-08-12
1261,1412,1,email,2024-05-26
1262,1413,1,tutoring,2024-02-24
1263,1413,1,call,2025-07-31
1264,1414,1,tutoring,2024-02-17
1265,1414,1,email,2024-09-01
1266,1415,1,advising_meeting,2024-10-10
1267,1415,1,tutoring,2025-07-06
1268,1415,1,tutoring,2024-05-11
1269,1420,1,call,2024-06-03
1270,1420,1,financial_aid_check,2025-07-10
1271,1421,1,email,2023-11-19
1272,1422,1,email,2024-03-28
1273,1422,1,email,2024-11-27
1274,1424,1,tutoring,2024-05-10
1275,1424,1,counseling,2025-10-21
1276,1428,1,advising_meeting,2025-01-13
1277,1428,1,call,2024-06-18
1278,1428,1,advising_meeting,2025-03-12
1279,1431,1,call,2024-04-27
1280,1431,1,tutoring,2024-05-09
1281,1434,1,counseling,2023-12-31
1282,1434,1,tutoring,2025-01-25
1283,1434,1,financial_aid_check,2025-01-20
1284,1435,1,counseling,2025-03-22
1285,1435,1,advising_meeting,2025-08-27
1286,1435,1,counseling,2024-02-16
1287,1436,1,email,2025-09-25
1288,1436,1,tutoring,2025-01-07
1289,1440,1,advising_meeting,2025-08-05
1290,1440,1,financial_aid_check,2025-06-26
1291,1445,1,call,2025-04-16
1292,1445,1,call,2024-02-14
1293,1446,1,email,2023-12-10
1294,1446,1,financial_aid_check,2025-07-17
1295,1449,1,counseling,2025-04-07
1296,1449,1,counseling,2025-10-22
1297,1450,1,tutoring,2024-02-23
1298,1450,1,tutoring,2025-07-27
1299,1450,1,email,2023-11-13
1300,1451,1,counseling,2024-02-04
1301,1452,1,financial_aid_check,2025-05-07
1302,1452,1,call,2025-10-21
1303,1454,1,financial_aid_check,2025-05-16
1304,1454,1,email,2024-03-23
1305,1454,1,financial_aid_check,2024-01-10
1306,1457,1,tutoring,2025-06-13
1307,1457,1,financial_aid_check,2025-08-28
1308,1460,1,financial_aid_check,2025-09-18
1309,1460,1,email,2025-03-05
1310,1460,1,financial_aid_check,2025-01-26
1311,1461,1,tutoring,2025-03-30
1312,1462,1,call,2024-11-01
1313,1462,1,counseling,2024-01-29
1314,1462,1,tutoring,2025-08-15
1315,1464,1,advising_meeting,2025-09-13
1316,1464,1,financial_aid_check,2025-07-28
1317,1468,1,counseling,2024-07-03
1318,1468,1,tutoring,2025-06-18
1319,1468,1,financial_aid_check,2025-01-28
1320,1469,1,email,2025-01-17
1321,1469,1,email,2024-12-30
1322,1476,1,email,2025-05-27
1323,1476,1,advising_meeting,2025-03-03
1324,1477,1,financial_aid_check,2025-06-19
1325,1477,1,email,2024-05-03
1326,1477,1,email,2024-07-25
1327,1478,1,tutoring,2024-06-08
