enrollment_id,student_id,course_id,term_id,numeric_grade,course_gpa
996,200,23,1,67.9,1
997,200,75,1,66.2,1
998,200,43,1,69.3,1
999,200,24,1,79.5,2
1000,200,55,1,88.5,3
1001,201,95,1,71.2,2
1002,201,38,1,76.8,2
1003,201,9,1,63.6,1
1004,201,11,1,70.8,2
1005,201,62,1,64.7,1
1006,202,48,1,66.3,1
1007,202,79,1,65.2,1
1008,202,37,1,71.5,2
1009,202,103,1,88.9,3
1010,202,40,1,74.3,2
1011,203,103,1,77.6,2
1012,203,67,1,73.7,2
1013,203,116,1,86.0,3
1014,203,6,1,65.9,1
1015,203,107,1,90.1,4
1016,204,59,1,76.5,2
1017,204,44,1,69.0,1
1018,204,39,1,69.2,1
1019,204,67,1,77.1,2
1020,204,108,1,77.9,2
1021,205,72,1,57.0,0
1022,205,22,1,73.0,2
1023,205,34,1,64.4,1
1024,205,71,1,91.6,4
1025,205,83,1,72.3,2
1026,206,80,1,79.1,2
1027,206,102,1,95.3,4
1028,206,30,1,82.4,3
1029,206,97,1,69.3,1
1030,206,33,1,86.6,3
1031,207,68,1,70.7,2
1032,207,63,1,71.4,2
1033,207,110,1,60.3,1
1034,207,22,1,66.0,1
1035,207,17,1,66.2,1
1036,208,99,1,65.8,1
1037,208,42,1,74.0,2
1038,208,24,1,78.4,2
1039,208,57,1,67.8,1
1040,208,1,1,73.3,2
1041,209,119,1,55.7,0
1042,209,91,1,84.7,3
1043,209,114,1,69.2,1
1044,209,43,1,65.0,1
1045,209,96,1,62.8,1
1046,210,4,1,91.9,4
1047,210,104,1,92.3,4
1048,210,109,1,71.5,2
1049,210,68,1,66.4,1
1050,210,67,1,89.9,3
1051,211,60,1,77.9,2
1052,211,113,1,68.3,1
1053,211,83,1,63.6,1
1054,211,7,1,82.5,3
1055,211,88,1,60.3,1
1056,212,50,1,66.6,1
1057,212,86,1,72.5,2
1058,212,67,1,86.2,3
1059,212,34,1,78.1,2
1060,212,33,1,58.3,0
1061,213,111,1,71.9,2
1062,213,62,1,69.2,1
1063,213,53,1,61.3,1
1064,213,12,1,79.5,2
1065,213,76,1,73.9,2
1066,214,57,1,62.5,1
1067,214,66,1,73.1,2
1068,214,47,1,67.8,1
1069,214,85,1,79.4,2
1070,214,50,1,55.5,0
1071,215,3,1,74.7,2
1072,215,104,1,70.8,2
1073,215,25,1,68.5,1
1074,215,12,1,70.6,2
1075,215,60,1,59.5,0
1076,216,48,1,78.5,2
1077,216,81,1,74.5,2
1078,216,19,1,72.4,2
1079,216,23,1,66.8,1
1080,216,101,1,88.3,3
1081,217,1,1,79.7,2
1082,217,58,1,63.4,1
1083,217,111,1,74.1,2
1084,217,56,1,83.7,3
1085,217,63,1,80.7,3
1086,218,26,1,72.4,2
1087,218,19,1,67.2,1
1088,218,53,1,62.0,1
1089,218,28,1,74.0,2
1090,218,63,1,76.9,2
1091,219,27,1,80.8,3
1092,219,34,1,79.4,2
1093,219,116,1,82.1,3
1094,219,87,1,82.9,3
1095,219,49,1,54.9,0
1096,220,46,1,91.6,4
1097,220,87,1,92.7,4
1098,220,24,1,79.3,2
1099,220,41,1,86.8,3
1100,220,59,1,68.4,1
1101,221,5,1,77.0,2
1102,221,51,1,72.0,2
1103,221,37,1,88.3,3
1104,221,86,1,54.5,0
1105,221,75,1,63.7,1
1106,222,16,1,72.4,2
1107,222,79,1,56.5,0
1108,222,57,1,50.5,0
1109,222,70,1,52.7,0
1110,222,63,1,59.1,0
1111,223,60,1,89.0,3
1112,223,62,1,92.3,4
1113,223,12,1,78.1,2
1114,223,87,1,92.2,4
1115,223,5,1,82.2,3
1116,224,80,1,81.1,3
1117,224,11,1,77.5,2
1118,224,58,1,79.5,2
1119,224,14,1,82.8,3
1120,224,20,1,73.3,2
1121,225,36,1,71.3,2
1122,225,56,1,54.5,0
1123,225,25,1,78.8,2
1124,225,117,1,63.8,1
1125,225,1,1,83.3,3
1126,226,13,1,79.3,2
1127,226,55,1,63.4,1
1128,226,110,1,77.5,2
1129,226,71,1,83.4,3
1130,226,22,1,77.9,2
1131,227,35,1,61.3,1
1132,227,9,1,77.2,2
1133,227,93,1,67.0,1
1134,227,29,1,71.9,2
1135,227,62,1,58.3,0
1136,228,64,1,70.8,2
1137,228,25,1,70.2,2
1138,228,120,1,97.1,4
1139,228,108,1,69.7,1
1140,228,18,1,76.1,2
1141,229,91,1,76.4,2
1142,229,103,1,68.6,1
1143,229,42,1,71.9,2
1144,229,26,1,67.6,1
1145,229,19,1,78.0,2
1146,230,72,1,62.5,1
1147,230,40,1,60.5,1
1148,230,106,1,85.6,3
1149,230,50,1,81.3,3
1150,230,56,1,67.7,1
1151,231,67,1,57.7,0
1152,231,10,1,74.9,2
1153,231,109,1,88.5,3
1154,231,5,1,70.9,2
1155,231,54,1,73.8,2
1156,232,57,1,67.9,1
1157,232,9,1,82.0,3
1158,232,100,1,84.6,3
1159,232,54,1,76.5,2
1160,232,95,1,79.6,2
1161,233,2,1,73.8,2
1162,233,76,1,76.1,2
1163,233,52,1,74.8,2
1164,233,54,1,71.8,2
1165,233,70,1,73.6,2
1166,234,3,1,79.2,2
1167,234,120,1,66.7,1
1168,234,62,1,86.2,3
1169,234,33,1,83.6,3
1170,234,81,1,89.8,3
1171,235,40,1,86.0,3
1172,235,9,1,56.9,0
1173,235,90,1,88.9,3
1174,235,102,1,63.6,1
1175,235,25,1,69.0,1
1176,236,70,1,68.8,1
1177,236,101,1,75.5,2
1178,236,63,1,72.8,2
1179,236,107,1,80.1,3
1180,236,59,1,73.1,2
1181,237,70,1,71.0,2
1182,237,6,1,89.9,3
1183,237,66,1,68.4,1
1184,237,39,1,74.6,2
1185,237,72,1,86.3,3
1186,238,7,1,83.3,3
1187,238,31,1,87.3,3
1188,238,111,1,75.6,2
1189,238,42,1,65.5,1
1190,238,113,1,66.8,1
1191,239,15,1,80.8,3
1192,239,98,1,74.1,2
1193,239,102,1,74.0,2
1194,239,62,1,67.9,1
1195,239,41,1,77.6,2
1196,240,42,1,75.0,2
1197,240,16,1,89.8,3
1198,240,31,1,76.9,2
1199,240,117,1,72.5,2
1200,240,13,1,78.3,2
1201,241,2,1,79.3,2
1202,241,102,1,73.4,2
1203,241,90,1,67.1,1
1204,241,17,1,81.6,3
1205,241,70,1,78.2,2
1206,242,68,1,73.3,2
1207,242,32,1,59.5,0
1208,242,76,1,86.7,3
1209,242,107,1,78.5,2
1210,242,34,1,74.1,2
1211,243,39,1,78.0,2
1212,243,86,1,65.1,1
1213,243,18,1,63.0,1
1214,243,47,1,70.5,2
1215,243,17,1,55.0,0
1216,244,28,1,71.2,2
1217,244,43,1,71.1,2
1218,244,22,1,75.3,2
1219,244,15,1,84.2,3
1220,244,103,1,60.9,1
1221,245,107,1,71.0,2
1222,245,41,1,66.2,1
1223,245,28,1,75.5,2
1224,245,64,1,79.7,2
1225,245,27,1,77.4,2
1226,246,22,1,56.2,0
1227,246,1,1,69.3,1
1228,246,82,1,72.7,2
1229,246,21,1,78.9,2
1230,246,93,1,62.7,1
1231,247,97,1,75.5,2
1232,247,71,1,68.6,1
1233,247,30,1,65.7,1
1234,247,94,1,67.0,1
1235,247,112,1,70.3,2
1236,248,32,1,77.1,2
1237,248,81,1,81.7,3
1238,248,106,1,67.5,1
1239,248,5,1,72.6,2
1240,248,22,1,77.9,2
1241,249,87,1,79.5,2
1242,249,31,1,68.7,1
1243,249,116,1,61.7,1
1244,249,7,1,75.8,2
1245,249,115,1,68.8,1
1246,250,65,1,79.3,2
1247,250,96,1,71.1,2
1248,250,89,1,85.9,3
1249,250,118,1,71.1,2
1250,250,21,1,70.1,2
1251,251,58,1,86.6,3
1252,251,43,1,72.5,2
1253,251,80,1,74.0,2
1254,251,87,1,66.2,1
1255,251,49,1,94.2,4
1256,252,78,1,84.4,3
1257,252,4,1,69.9,1
1258,252,102,1,66.3,1
1259,252,63,1,78.9,2
1260,252,90,1,83.8,3
1261,253,88,1,72.9,2
1262,253,50,1,57.2,0
1263,253,64,1,82.1,3
1264,253,73,1,76.1,2
1265,253,15,1,81.2,3
1266,254,11,1,70.9,2
1267,254,25,1,82.2,3
1268,254,54,1,53.6,0
1269,254,72,1,87.6,3
1270,254,63,1,62.4,1
1271,255,88,1,74.7,2
1272,255,72,1,61.4,1
1273,255,83,1,76.8,2
1274,255,69,1,74.8,2
1275,255,80,1,75.4,2
1276,256,13,1,64.7,1
1277,256,42,1,75.5,2
1278,256,19,1,85.2,3
1279,256,100,1,70.3,2
1280,256,115,1,61.5,1
1281,257,4,1,79.9,2
1282,257,17,1,68.7,1
1283,257,100,1,82.5,3
1284,257,90,1,70.9,2
1285,257,46,1,59.0,0
1286,258,4,1,79.1,2
1287,258,99,1,83.3,3
1288,258,105,1,80.1,3
1289,258,5,1,88.5,3
1290,258,11,1,69.9,1
1291,259,40,1,65.6,1
1292,259,19,1,63.8,1
1293,259,112,1,83.5,3
1294,259,25,1,62.5,1
1295,259,104,1,84.1,3
1296,260,4,1,64.1,1
1297,260,110,1,73.1,2
1298,260,7,1,74.5,2
1299,260,21,1,71.6,2
1300,260,35,1,68.6,1
1301,261,102,1,88.8,3
1302,261,66,1,84.3,3
1303,261,10,1,74.3,2
1304,261,60,1,80.8,3
1305,261,16,1,74.7,2
1306,262,66,1,70.3,2
1307,262,44,1,67.3,1
1308,262,1,1,70.1,2
1309,262,25,1,65.3,1
1310,262,35,1,75.7,2
1311,263,94,1,90.7,4
1312,263,7,1,58.9,0
1313,263,92,1,67.8,1
1314,263,81,1,77.9,2
1315,263,16,1,76.9,2
1316,264,103,1,83.6,3
1317,264,96,1,83.9,3
1318,264,75,1,62.9,1
1319,264,56,1,76.6,2
1320,264,117,1,70.0,2
1321,265,22,1,78.5,2
1322,265,85,1,76.2,2
1323,265,36,1,78.8,2
1324,265,94,1,86.9,3
1325,265,104,1,66.0,1
1326,266,101,1,77.3,2
1327,266,69,1,79.6,2
1328,266,110,1,86.3,3
1329,266,94,1,68.8,1
1330,266,43,1,87.1,3
1331,267,12,1,72.8,2
1332,267,38,1,76.5,2
1333,267,108,1,84.2,3
1334,267,66,1,87.5,3
1335,267,88,1,67.0,1
1336,268,82,1,74.9,2
1337,268,62,1,70.4,2
1338,268,32,1,65.6,1
1339,268,120,1,76.2,2
1340,268,22,1,69.3,1
1341,269,58,1,59.0,0
1342,269,76,1,82.5,3
1343,269,100,1,78.8,2
1344,269,56,1,72.7,2
1345,269,21,1,65.6,1
1346,270,48,1,73.7,2
1347,270,47,1,67.2,1
1348,270,25,1,72.8,2
1349,270,105,1,64.7,1
1350,270,31,1,56.7,0
1351,271,91,1,69.6,1
1352,271,68,1,52.1,0
1353,271,46,1,66.6,1
1354,271,94,1,52.0,0
1355,271,114,1,81.3,3
1356,272,91,1,93.3,4
1357,272,9,1,67.8,1
1358,272,107,1,81.5,3
1359,272,98,1,79.0,2
1360,272,119,1,84.7,3
1361,273,64,1,73.3,2
1362,273,42,1,67.1,1
1363,273,10,1,58.8,0
1364,273,67,1,79.3,2
1365,273,17,1,61.2,1
1366,274,40,1,85.6,3
1367,274,88,1,77.6,2
1368,274,7,1,81.3,3
1369,274,34,1,76.6,2
1370,274,66,1,83.0,3
1371,275,45,1,91.4,4
1372,275,85,1,83.7,3
1373,275,34,1,75.7,2
1374,275,5,1,76.4,2
1375,275,79,1,84.9,3
1376,276,35,1,60.4,1
1377,276,76,1,87.1,3
1378,276,78,1,63.2,1
1379,276,39,1,66.3,1
1380,276,6,1,76.8,2
1381,277,6,1,97.9,4
1382,277,86,1,79.9,2
1383,277,35,1,77.6,2
1384,277,39,1,86.3,3
1385,277,13,1,71.1,2
1386,278,43,1,57.4,0
1387,278,101,1,68.1,1
1388,278,52,1,72.6,2
1389,278,13,1,77.3,2
1390,278,111,1,68.5,1
1391,279,8,1,64.0,1
1392,279,46,1,68.7,1
1393,279,60,1,82.8,3
1394,279,94,1,71.3,2
1395,279,45,1,69.9,1
1396,280,66,1,65.5,1
1397,280,8,1,69.0,1
1398,280,92,1,75.7,2
1399,280,14,1,79.3,2
1400,280,73,1,76.2,2
1401,281,78,1,85.3,3
1402,281,103,1,77.1,2
1403,281,54,1,72.4,2
1404,281,97,1,84.7,3
1405,281,75,1,67.5,1
1406,282,55,1,90.3,4
1407,282,94,1,72.0,2
1408,282,86,1,77.6,2
1409,282,103,1,69.8,1
1410,282,88,1,78.2,2
1411,283,82,1,78.9,2
1412,283,5,1,77.7,2
1413,283,94,1,59.5,0
1414,283,46,1,62.8,1
1415,283,83,1,56.7,0
1416,284,38,1,84.1,3
1417,284,4,1,72.9,2
1418,284,40,1,74.3,2
1419,284,117,1,84.8,3
1420,284,77,1,75.3,2
1421,285,20,1,54.6,0
1422,285,27,1,67.5,1
1423,285,62,1,60.8,1
1424,285,61,1,84.1,3
1425,285,117,1,62.0,1
1426,286,82,1,53.3,0
1427,286,3,1,75.3,2
1428,286,75,1,84.0,3
1429,286,44,1,56.9,0
1430,286,32,1,66.2,1
1431,287,32,1,79.4,2
1432,287,39,1,59.4,0
1433,287,110,1,66.6,1
1434,287,113,1,75.7,2
1435,287,65,1,77.0,2
1436,288,45,1,70.1,2
1437,288,99,1,68.4,1
1438,288,33,1,68.6,1
1439,288,86,1,73.7,2
1440,288,108,1,62.9,1
1441,289,32,1,89.7,3
1442,289,85,1,83.3,3
1443,289,63,1,85.6,3
1444,289,29,1,72.4,2
1445,289,75,1,79.7,2
1446,290,21,1,50.2,0
1447,290,79,1,75.0,2
1448,290,59,1,52.2,0
1449,290,75,1,67.6,1
1450,290,110,1,74.3,2
1451,291,106,1,77.3,2
1452,291,105,1,78.4,2
1453,291,38,1,76.1,2
1454,291,114,1,79.3,2
1455,291,119,1,76.7,2
1456,292,22,1,71.6,2
1457,292,91,1,73.9,2
1458,292,76,1,60.6,1
1459,292,38,1,76.4,2
1460,292,21,1,72.1,2
1461,293,94,1,79.7,2
1462,293,5,1,73.2,2
1463,293,16,1,70.2,2
1464,293,47,1,79.4,2
1465,293,8,1,68.4,1
1466,294,29,1,76.1,2
1467,294,66,1,64.7,1
1468,294,27,1,64.7,1
1469,294,9,1,74.1,2
1470,294,75,1,68.8,1
1471,295,29,1,83.9,3
1472,295,24,1,73.1,2
1473,295,88,1,70.6,2
1474,295,8,1,63.4,1
1475,295,80,1,86.1,3
1476,296,7,1,80.8,3
1477,296,10,1,67.7,1
1478,296,13,1,69.3,1
1479,296,44,1,81.1,3
1480,296,97,1,59.0,0
1481,297,116,1,88.3,3
1482,297,108,1,71.7,2
1483,297,112,1,75.1,2
1484,297,75,1,80.8,3
1485,297,53,1,75.4,2
1486,298,86,1,74.5,2
1487,298,14,1,74.5,2
1488,298,78,1,46.7,0
1489,298,44,1,54.7,0
1490,298,42,1,76.9,2
1491,299,36,1,74.3,2
1492,299,41,1,82.0,3
1493,299,59,1,80.8,3
1494,299,69,1,81.6,3
1495,299,54,1,58.0,0
1496,300,39,1,96.3,4
1497,300,54,1,70.6,2
1498,300,37,1,90.1,4
1499,300,65,1,71.0,2
1500,300,43,1,94.4,4
1501,301,46,1,71.7,2
1502,301,67,1,67.7,1
1503,301,12,1,74.1,2
1504,301,43,1,62.7,1
1505,301,111,1,54.8,0
1506,302,86,1,90.5,4
1507,302,31,1,69.9,1
1508,302,25,1,83.8,3
1509,302,111,1,67.8,1
1510,302,66,1,71.3,2
1511,303,96,1,67.7,1
1512,303,117,1,76.1,2
1513,303,47,1,81.0,3
1514,303,13,1,67.8,1
1515,303,5,1,79.1,2
1516,304,114,1,89.1,3
1517,304,46,1,82.7,3
1518,304,48,1,76.5,2
1519,304,5,1,81.9,3
1520,304,50,1,65.8,1
1521,305,74,1,84.1,3
1522,305,46,1,78.5,2
1523,305,39,1,77.2,2
1524,305,107,1,61.0,1
1525,305,86,1,86.2,3
1526,306,31,1,70.3,2
1527,306,87,1,65.1,1
1528,306,103,1,74.1,2
1529,306,49,1,69.0,1
1530,306,108,1,60.0,1
1531,307,45,1,69.5,1
1532,307,22,1,71.8,2
1533,307,3,1,77.9,2
1534,307,34,1,75.9,2
1535,307,54,1,76.0,2
1536,308,90,1,73.8,2
1537,308,68,1,62.8,1
1538,308,50,1,65.5,1
1539,308,33,1,78.0,2
1540,308,39,1,70.1,2
1541,309,96,1,67.5,1
1542,309,45,1,71.4,2
1543,309,21,1,84.0,3
1544,309,77,1,68.0,1
1545,309,117,1,72.0,2
1546,310,19,1,81.9,3
1547,310,18,1,89.1,3
1548,310,81,1,73.2,2
1549,310,50,1,68.8,1
1550,310,52,1,83.2,3
1551,311,67,1,66.7,1
1552,311,105,1,78.8,2
1553,311,113,1,73.7,2
1554,311,95,1,80.2,3
1555,311,25,1,70.8,2
1556,312,72,1,74.4,2
1557,312,21,1,71.0,2
1558,312,10,1,85.1,3
1559,312,45,1,78.1,2
1560,312,40,1,78.6,2
1561,313,60,1,79.1,2
1562,313,2,1,81.4,3
1563,313,8,1,78.6,2
1564,313,26,1,75.4,2
1565,313,117,1,63.2,1
1566,314,74,1,70.6,2
1567,314,47,1,78.9,2
1568,314,105,1,81.5,3
1569,314,88,1,69.3,1
1570,314,52,1,80.0,3
1571,315,18,1,74.5,2
1572,315,87,1,87.6,3
1573,315,105,1,92.9,4
1574,315,28,1,76.9,2
1575,315,73,1,77.6,2
1576,316,96,1,74.4,2
1577,316,18,1,71.1,2
1578,316,13,1,56.7,0
1579,316,70,1,70.6,2
1580,316,50,1,76.3,2
1581,317,11,1,83.6,3
1582,317,19,1,82.5,3
1583,317,40,1,82.7,3
1584,317,102,1,79.2,2
1585,317,10,1,85.4,3
1586,318,58,1,99.9,4
1587,318,9,1,74.6,2
1588,318,51,1,67.0,1
1589,318,97,1,73.4,2
1590,318,62,1,93.5,4
1591,319,74,1,73.9,2
1592,319,116,1,78.4,2
1593,319,32,1,75.2,2
1594,319,60,1,86.8,3
1595,319,109,1,64.5,1
1596,320,87,1,67.9,1
1597,320,53,1,71.1,2
1598,320,82,1,86.5,3
1599,320,109,1,79.2,2
1600,320,4,1,75.7,2
1601,321,36,1,66.8,1
1602,321,4,1,75.4,2
1603,321,112,1,80.6,3
1604,321,27,1,78.8,2
1605,321,75,1,76.4,2
1606,322,1,1,72.2,2
1607,322,42,1,60.8,1
1608,322,85,1,79.2,2
1609,322,40,1,78.5,2
1610,322,17,1,84.8,3
1611,323,34,1,67.2,1
1612,323,13,1,81.6,3
1613,323,24,1,84.8,3
1614,323,112,1,85.3,3
1615,323,64,1,70.4,2
1616,324,99,1,72.1,2
1617,324,76,1,76.8,2
1618,324,104,1,85.7,3
1619,324,50,1,85.0,3
1620,324,113,1,68.4,1
1621,325,21,1,65.6,1
1622,325,116,1,80.1,3
1623,325,16,1,71.9,2
1624,325,37,1,70.0,2
1625,325,38,1,80.1,3
1626,326,42,1,82.0,3
1627,326,5,1,94.3,4
1628,326,58,1,75.6,2
1629,326,41,1,80.4,3
1630,326,55,1,71.5,2
1631,327,43,1,77.8,2
1632,327,93,1,82.6,3
1633,327,115,1,62.7,1
1634,327,33,1,64.2,1
1635,327,73,1,73.1,2
1636,328,44,1,71.5,2
1637,328,106,1,66.0,1
1638,328,38,1,97.2,4
1639,328,65,1,76.4,2
1640,328,105,1,65.0,1
1641,329,94,1,73.2,2
1642,329,76,1,75.8,2
1643,329,71,1,72.3,2
1644,329,48,1,59.5,0
1645,329,35,1,78.8,2
1646,330,2,1,86.8,3
1647,330,42,1,80.1,3
1648,330,35,1,70.5,2
1649,330,64,1,69.6,1
1650,330,29,1,71.2,2
1651,331,2,1,73.2,2
1652,331,53,1,68.9,1
1653,331,10,1,84.4,3
1654,331,32,1,81.2,3
1655,331,51,1,66.8,1
1656,332,30,1,74.7,2
1657,332,101,1,61.9,1
1658,332,23,1,77.2,2
1659,332,84,1,70.8,2
1660,332,51,1,69.7,1
1661,333,42,1,52.3,0
1662,333,51,1,84.5,3
1663,333,95,1,79.6,2
1664,333,48,1,52.3,0
1665,333,116,1,72.3,2
1666,334,67,1,61.7,1
1667,334,38,1,59.1,0
1668,334,84,1,80.8,3
1669,334,47,1,63.9,1
1670,334,90,1,67.4,1
1671,335,87,1,68.7,1
1672,335,7,1,65.3,1
1673,335,6,1,76.3,2
1674,335,55,1,76.4,2
1675,335,80,1,74.3,2
1676,336,60,1,80.3,3
1677,336,65,1,78.8,2
1678,336,81,1,77.4,2
1679,336,18,1,100.0,4
1680,336,115,1,82.2,3
1681,337,93,1,65.3,1
1682,337,1,1,83.3,3
1683,337,24,1,58.3,0
1684,337,39,1,68.1,1
1685,337,89,1,80.1,3
1686,338,116,1,87.6,3
1687,338,65,1,62.4,1
1688,338,76,1,75.0,2
1689,338,14,1,80.2,3
1690,338,57,1,77.4,2
1691,339,87,1,76.6,2
1692,339,115,1,63.8,1
1693,339,88,1,76.3,2
1694,339,60,1,84.8,3
1695,339,116,1,72.2,2
1696,340,59,1,74.0,2
1697,340,110,1,81.8,3
1698,340,83,1,72.8,2
1699,340,78,1,87.6,3
1700,340,93,1,77.6,2
1701,341,80,1,87.0,3
1702,341,50,1,63.5,1
1703,341,91,1,73.2,2
1704,341,3,1,69.9,1
1705,341,68,1,71.8,2
1706,342,71,1,82.0,3
1707,342,16,1,88.0,3
1708,342,30,1,80.3,3
1709,342,38,1,79.6,2
1710,342,69,1,75.5,2
1711,343,44,1,50.5,0
1712,343,54,1,79.6,2
1713,343,82,1,68.9,1
1714,343,20,1,63.2,1
1715,343,94,1,53.4,0
1716,344,106,1,67.1,1
1717,344,8,1,84.8,3
1718,344,3,1,67.3,1
1719,344,77,1,63.5,1
1720,344,110,1,63.7,1
1721,345,107,1,90.3,4
1722,345,72,1,71.4,2
1723,345,105,1,92.4,4
1724,345,102,1,77.7,2
1725,345,64,1,86.3,3
1726,346,90,1,79.2,2
1727,346,33,1,89.9,3
1728,346,7,1,66.7,1
1729,346,105,1,76.6,2
1730,346,98,1,76.2,2
1731,347,38,1,83.4,3
1732,347,22,1,75.7,2
1733,347,112,1,75.9,2
1734,347,115,1,76.1,2
1735,347,109,1,67.1,1
1736,348,110,1,75.2,2
1737,348,43,1,70.6,2
1738,348,53,1,79.9,2
1739,348,37,1,83.1,3
1740,348,72,1,83.5,3
1741,349,31,1,80.3,3
1742,349,54,1,76.9,2
1743,349,74,1,70.5,2
1744,349,108,1,61.8,1
1745,349,111,1,62.4,1
1746,350,22,1,73.6,2
1747,350,109,1,74.6,2
1748,350,103,1,78.7,2
1749,350,34,1,88.3,3
1750,350,15,1,82.7,3
1751,351,41,1,68.5,1
1752,351,11,1,67.2,1
1753,351,117,1,66.1,1
1754,351,21,1,55.9,0
1755,351,104,1,80.3,3
1756,352,82,1,71.5,2
1757,352,73,1,88.7,3
1758,352,66,1,66.1,1
1759,352,109,1,83.3,3
1760,352,70,1,68.9,1
1761,353,33,1,77.2,2
1762,353,63,1,82.0,3
1763,353,27,1,88.0,3
1764,353,114,1,78.9,2
1765,353,20,1,85.1,3
1766,354,33,1,79.2,2
1767,354,104,1,69.3,1
1768,354,5,1,84.6,3
1769,354,54,1,54.7,0
1770,354,58,1,83.6,3
1771,355,93,1,85.0,3
1772,355,29,1,74.4,2
1773,355,52,1,78.9,2
1774,355,105,1,73.7,2
1775,355,79,1,66.8,1
1776,356,114,1,79.8,2
1777,356,73,1,64.0,1
1778,356,55,1,78.0,2
1779,356,60,1,66.9,1
1780,356,15,1,72.0,2
1781,357,6,1,74.3,2
1782,357,67,1,79.7,2
1783,357,110,1,71.1,2
1784,357,16,1,88.9,3
1785,357,106,1,69.2,1
1786,358,52,1,67.5,1
1787,358,114,1,66.6,1
1788,358,10,1,80.5,3
1789,358,58,1,79.4,2
1790,358,120,1,79.7,2
1791,359,81,1,79.3,2
1792,359,63,1,71.6,2
1793,359,91,1,93.8,4
1794,359,33,1,79.5,2
1795,359,84,1,77.2,2
1796,360,53,1,73.9,2
1797,360,65,1,63.2,1
1798,360,14,1,96.0,4
1799,360,16,1,78.2,2
1800,360,92,1,67.9,1
1801,361,116,1,79.3,2
1802,361,87,1,83.0,3
1803,361,36,1,66.9,1
1804,361,54,1,52.0,0
1805,361,13,1,69.9,1
1806,362,57,1,62.7,1
1807,362,104,1,85.3,3
1808,362,118,1,60.2,1
1809,362,26,1,66.8,1
1810,362,45,1,93.0,4
1811,363,82,1,79.1,2
1812,363,98,1,60.0,1
1813,363,73,1,84.3,3
1814,363,21,1,79.1,2
1815,363,30,1,78.8,2
1816,364,36,1,89.9,3
1817,364,14,1,79.8,2
1818,364,75,1,80.1,3
1819,364,30,1,77.3,2
1820,364,34,1,69.7,1
1821,365,32,1,96.8,4
1822,365,8,1,61.2,1
1823,365,92,1,86.3,3
1824,365,26,1,75.0,2
1825,365,43,1,78.1,2
1826,366,46,1,76.7,2
1827,366,102,1,72.7,2
1828,366,117,1,78.4,2
1829,366,49,1,64.7,1
1830,366,23,1,75.5,2
1831,367,45,1,76.2,2
1832,367,101,1,72.2,2
1833,367,20,1,63.4,1
1834,367,90,1,73.2,2
1835,367,52,1,80.3,3
1836,368,77,1,72.1,2
1837,368,28,1,80.4,3
1838,368,21,1,74.7,2
1839,368,82,1,72.7,2
1840,368,80,1,68.8,1
1841,369,100,1,61.4,1
1842,369,54,1,65.8,1
1843,369,113,1,67.2,1
1844,369,19,1,79.2,2
1845,369,84,1,83.3,3
1846,370,117,1,72.2,2
1847,370,21,1,81.0,3
1848,370,20,1,68.9,1
1849,370,45,1,67.3,1
1850,370,36,1,70.0,2
1851,371,37,1,69.0,1
1852,371,17,1,86.3,3
1853,371,103,1,78.0,2
1854,371,19,1,83.1,3
1855,371,8,1,85.8,3
1856,372,81,1,65.4,1
1857,372,39,1,81.7,3
1858,372,83,1,77.2,2
1859,372,27,1,62.3,1
1860,372,107,1,60.6,1
1861,373,109,1,63.5,1
1862,373,9,1,74.6,2
1863,373,53,1,87.0,3
1864,373,11,1,68.8,1
1865,373,6,1,84.2,3
1866,374,74,1,76.2,2
1867,374,22,1,86.5,3
1868,374,98,1,76.3,2
1869,374,76,1,72.1,2
1870,374,14,1,72.5,2
1871,375,36,1,61.7,1
1872,375,50,1,59.5,0
1873,375,46,1,55.5,0
1874,375,34,1,62.8,1
1875,375,38,1,57.4,0
1876,376,77,1,71.0,2
1877,376,1,1,84.7,3
1878,376,15,1,77.4,2
1879,376,90,1,74.2,2
1880,376,64,1,84.1,3
1881,377,82,1,83.9,3
1882,377,115,1,78.1,2
1883,377,37,1,73.4,2
1884,377,75,1,56.4,0
1885,377,5,1,67.6,1
1886,378,67,1,92.7,4
1887,378,102,1,83.2,3
1888,378,35,1,92.9,4
1889,378,101,1,70.5,2
1890,378,93,1,81.4,3
1891,379,18,1,76.8,2
1892,379,98,1,93.3,4
1893,379,14,1,84.5,3
1894,379,9,1,94.8,4
1895,379,76,1,75.7,2
1896,380,80,1,72.3,2
1897,380,56,1,77.5,2
1898,380,92,1,77.1,2
1899,380,67,1,63.1,1
1900,380,93,1,85.0,3
1901,381,62,1,68.5,1
1902,381,94,1,78.4,2
1903,381,70,1,67.1,1
1904,381,89,1,59.8,0
1905,381,23,1,62.5,1
1906,382,74,1,63.8,1
1907,382,64,1,75.7,2
1908,382,69,1,78.8,2
1909,382,87,1,64.7,1
1910,382,11,1,75.1,2
1911,383,72,1,79.5,2
1912,383,16,1,85.9,3
1913,383,107,1,82.8,3
1914,383,108,1,93.3,4
1915,383,52,1,90.6,4
1916,384,47,1,69.8,1
1917,384,8,1,78.2,2
1918,384,99,1,74.7,2
1919,384,43,1,78.1,2
1920,384,13,1,80.3,3
1921,385,32,1,80.1,3
1922,385,46,1,73.1,2
1923,385,44,1,74.3,2
1924,385,101,1,86.3,3
1925,385,47,1,78.5,2
1926,386,13,1,80.1,3
