student_id,household_income_usd,scholarship_flag,aid_amount_usd,work_hours_per_week,outstanding_balance_usd
3718,40860,0,5937,15,0
3719,27371,0,7663,17,1602
3720,14555,0,14128,0,0
3721,10348,1,10126,10,0
3722,48322,0,16086,0,0
3723,75049,1,15530,21,0
3724,69283,1,8785,5,0
3725,35625,0,9614,12,1229
3726,35813,0,10219,0,2299
3727,26082,1,0,5,1740
3728,25811,0,1139,10,633
3729,19212,1,11796,11,401
3730,17894,0,10048,13,388
3731,10000,0,8607,18,0
3732,45250,0,3544,20,758
3733,41375,0,17648,17,1027
3734,23684,0,10268,13,0
3735,63188,0,12078,7,0
3736,113601,0,11732,10,585
3737,12170,0,8590,12,1323
3738,41781,0,8339,15,0
3739,29354,0,11613,5,0
3740,78129,1,7907,11,103
3741,21767,1,13892,19,963
3742,56232,1,10704,20,10
3743,44949,0,10367,9,1828
3744,59380,0,8713,8,239
3745,19251,1,6452,13,158
3746,23591,0,7327,11,651
3747,40802,0,12885,0,1396
3748,58623,0,10577,26,1079
3749,33966,1,14420,7,0
3750,10000,0,11761,8,1005
3751,60577,0,5722,2,1406
3752,64698,1,3763,20,1478
3753,21386,0,11389,6,1796
3754,49537,1,9320,15,2399
3755,39945,0,10762,17,679
3756,17417,0,13602,7,334
3757,50665,0,6583,6,0
3758,28974,0,4951,14,0
3759,13163,0,3915,0,235
3760,50973,0,7913,17,184
3761,105755,0,2352,10,0
3762,10000,0,9410,6,779
3763,35721,0,9600,8,560
3764,34885,1,11578,10,662
3765,14876,0,1240,9,0
3766,55040,0,12760,23,948
3767,15443,0,8510,3,70
3768,31278,1,8199,4,1778
3769,18975,0,10598,12,0
3770,16067,0,10546,21,147
3771,37151,1,5417,9,993
3772,19399,1,9802,4,0
3773,64106,0,5601,13,1652
3774,30125,0,6324,17,1415
3775,49819,0,10093,17,1957
3776,48001,0,4518,1,1626
3777,60679,0,10220,17,1182
3778,24974,1,6300,8,711
3779,27638,1,14829,0,0
3780,17454,0,5392,20,1679
3781,32331,0,17180,0,79
3782,18406,0,11255,1,422
3783,58776,0,7232,20,283
3784,17156,0,4196,0,161
3785,22894,0,10083,7,1521
3786,41232,1,14057,5,1323
3787,40246,1,12489,10,1013
3788,14958,0,5686,6,605
3789,20738,1,15707,4,0
3790,24716,0,9165,16,541
3791,26879,1,7398,17,1668
3792,33464,0,16863,5,204
3793,46764,0,10611,15,150
3794,27327,0,9632,32,1286
3795,31449,0,6066,12,577
3796,18563,1,9858,12,1588
3797,73192,0,4746,11,0
3798,38065,0,8741,12,761
3799,25059,0,10193,12,860
3800,62164,1,2271,0,533
3801,37134,0,2843,14,1674
3802,33927,0,4358,7,634
3803,29818,0,1981,3,1150
3804,54699,0,4694,1,544
3805,78266,0,13895,3,585
3806,54147,0,12566,25,885
3807,30317,1,7518,7,0
3808,66414,0,10212,8,131
3809,25428,0,3398,20,499
3810,17515,1,17825,19,638
3811,48335,1,9213,7,588
3812,70566,0,0,4,0
3813,29727,1,18930,24,1408
3814,79939,0,6801,16,558
3815,12453,0,16136,7,0
3816,28130,0,11670,24,280
3817,17820,0,9183,9,1865
3818,17613,1,2656,6,79
3819,29173,0,8436,3,2180
3820,83588,0,1760,1,267
3821,65546,0,6673,13,1852
3822,68678,0,8648,0,1633
3823,38824,0,13316,2,716
3824,25024,1,7587,12,0
3825,36357,0,16615,21,0
3826,12714,1,3856,17,384
3827,75135,0,4741,22,876
3828,10196,0,8714,11,0
3829,27535,1,695,28,0
3830,29723,0,3280,0,573
3831,49423,1,11865,6,0
3832,38700,0,11730,19,10
3833,40269,1,6100,13,60
3834,10000,0,5886,5,656
3835,26889,1,12018,14,1114
3836,20329,0,1075,7,1767
3837,32518,0,7273,8,0
3838,27469,1,9059,27,175
3839,33957,1,17059,20,1081
3840,14536,0,10140,17,638
3841,31604,0,8075,16,0
3842,84949,0,11072,3,1376
3843,106659,0,8883,4,623
3844,66850,1,6270,17,1959
3845,10000,0,10876,20,705
3846,24989,0,11435,20,195
3847,22036,0,6720,8,210
3848,32596,0,8799,5,0
3849,65901,0,15811,15,1740
3850,28921,0,8831,0,518
3851,17128,0,7180,8,0
3852,59688,0,3979,21,1326
3853,37160,0,4403,7,0
3854,47246,0,8383,18,1042
3855,54517,0,5491,0,211
3856,24259,1,12393,10,1021
3857,14636,0,6315,3,0
3858,33869,0,19475,0,822
3859,24192,0,8928,6,0
3860,31071,0,1682,11,0
3861,69576,0,8757,9,1077
3862,33515,1,8519,13,454
3863,89677,0,10869,16,104
3864,35481,0,8021,15,171
3865,25044,0,9659,12,1123
3866,13957,0,18851,15,620
3867,34011,1,9151,0,1066
3868,17159,0,10945,2,603
3869,40955,0,12429,3,1386
3870,27779,0,9248,12,0
3871,27239,1,3553,19,0
3872,31291,0,11111,25,1016
3873,34196,0,38,15,1397
3874,29129,0,14831,0,990
3875,107150,0,2783,15,1498
3876,18709,0,15850,18,1338
3877,54969,0,8335,8,833
3878,63158,0,11497,9,0
3879,15299,0,10045,19,501
3880,30757,1,13888,11,280
3881,36818,1,2116,13,1024
3882,32952,0,5428,9,1062
3883,32187,1,11628,21,0
3884,43268,0,8209,0,0
3885,10000,0,6394,10,0
3886,28026,0,8768,8,1932
3887,23106,1,9118,7,1037
3888,19311,0,16834,3,248
3889,50387,0,13371,23,774
3890,55231,1,15938,9,889
3891,58811,1,17229,6,1184
3892,49553,0,9964,18,0
3893,14497,0,4263,12,0
3894,32448,0,6883,0,783
3895,57857,0,9410,0,629
3896,10000,0,8608,11,1054
3897,78860,0,2697,16,0
3898,14009,0,9428,11,366
3899,17434,0,3520,1,542
3900,47083,0,15770,19,1094
3901,95750,0,11118,6,818
3902,16976,0,7239,29,0
3903,18559,0,8255,11,1485
3904,63138,1,16903,16,169
3905,32816,0,2020,21,0
3906,25620,1,8081,14,688
3907,33721,0,10135,12,0
3908,110271,0,0,18,1450
3909,47191,0,7439,10,1719
3910,36797,1,8223,14,228
3911,42104,0,17875,10,0
3912,38154,1,9461,12,1087
3913,51431,0,3874,19,655
3914,20273,1,6459,2,52
3915,28543,1,0,8,336
3916,29380,1,16744,8,532
3917,17053,0,8434,20,0
3918,15383,0,7303,11,1318
3919,68725,0,11762,5,0
3920,45490,0,10194,0,213
3921,85927,0,8064,21,669
3922,40248,0,3993,12,1405
3923,36021,0,5833,10,2087
3924,26311,0,8498,11,378
3925,54445,0,10676,21,1369
3926,13853,0,2671,15,170
3927,35695,1,9657,0,1046
3928,51780,0,13172,17,154
3929,28264,1,5041,0,0
3930,38741,1,12977,18,1364
3931,76930,0,2800,8,33
3932,25903,0,5872,18,783
3933,38249,0,80,18,0
3934,54939,1,11206,7,0
3935,24560,0,4920,12,0
3936,15563,0,13,14,865
3937,46062,0,8553,6,0
3938,31870,0,12240,6,1741
3939,29263,0,9637,16,0
3940,32923,0,9440,22,751
3941,14631,0,11138,3,0
3942,25593,0,5124,16,2305
3943,45648,1,10438,10,0
3944,29685,0,16795,17,1103
3945,21816,1,10588,16,158
3946,19079,0,4657,14,1166
3947,35000,0,9397,0,0
3948,49257,0,6478,27,697
3949,55028,1,9850,11,111
3950,21298,0,10977,10,2737
3951,78823,1,7845,17,0
3952,31835,1,0,0,0
3953,11116,0,7307,18,1843
3954,31930,0,9970,20,1174
3955,16287,0,14992,2,0
3956,38009,0,12283,15,674
3957,35132,0,6668,11,700
3958,11922,0,9919,15,807
3959,70450,1,9017,0,1197
3960,20190,0,11541,22,0
3961,10000,0,7366,18,796
3962,64117,0,11017,4,328
3963,42889,1,16673,8,0
3964,25499,0,18189,20,172
3965,30609,0,2036,15,171
3966,27724,0,823,7,1266
3967,11478,1,6253,14,1599
3968,12849,0,7773,9,1089
3969,52648,0,5889,2,0
3970,38086,1,14995,10,2267
3971,51496,0,4832,16,1477
3972,61365,0,3546,7,532
3973,10000,0,13349,16,722
3974,23281,0,10175,19,989
3975,14868,0,9190,18,687
3976,27535,1,5546,16,1273
3977,10000,0,12289,2,1750
3978,42550,0,7081,10,0
3979,44188,1,10542,14,307
3980,116338,1,11363,12,909
3981,27998,0,13545,18,0
3982,44639,0,9776,11,2301
3983,53220,0,5260,20,0
3984,83394,0,7974,19,42
3985,15081,0,10716,8,1137
3986,50876,1,16795,3,2392
3987,37742,0,6376,19,848
3988,11268,0,6028,22,1081
3989,39358,0,11049,9,146
3990,46395,0,4466,15,2199
3991,10807,0,5474,20,1962
3992,28404,1,10103,0,1270
3993,31167,0,9748,24,0
3994,30597,0,12075,9,699
3995,43259,1,10657,25,89
3996,20748,0,8350,18,604
3997,15416,0,10291,15,223
3998,39834,1,3869,26,928
3999,76359,0,8317,15,97
4000,73058,0,14453,22,396
4001,124762,1,13130,18,271
4002,23806,0,7898,8,917
4003,26884,1,12942,4,0
4004,10000,0,3065,23,0
4005,20550,0,9734,13,1257
4006,11519,1,9863,17,265
4007,24170,0,8413,16,1199
4008,67314,1,8524,16,1268
4009,56325,0,13615,18,82
4010,24398,1,8023,12,141
4011,21057,1,5741,24,97
4012,18262,0,2078,22,0
4013,49892,0,0,8,0
4014,24632,0,8874,8,487
4015,34835,1,6865,3,0
4016,44424,0,2790,27,457
4017,46400,1,8946,10,0
4018,10000,0,10734,16,0
4019,41626,0,7604,9,347
4020,31558,0,8536,15,1984
4021,10079,0,12687,19,1850
4022,68114,0,11294,22,1450
4023,33479,0,8446,20,666
4024,11743,0,4060,1,0
4025,20964,0,5812,18,1528
4026,26206,1,10115,27,52
4027,142584,0,10870,10,1861
4028,17599,0,9364,22,5
4029,19666,1,7527,4,1650
4030,33122,0,9604,16,1212
4031,107434,0,14823,12,0
4032,25870,1,11168,0,1354
4033,22742,0,10465,8,665
4034,33122,0,6614,20,0
4035,24393,0,7233,17,271
4036,24180,0,1250,11,2511
4037,52968,0,8547,18,0
4038,22065,0,0,0,654
4039,24085,0,1909,10,111
4040,54183,0,9343,5,1076
4041,12614,0,4045,0,1452
4042,24145,0,75,19,803
4043,10953,0,8273,16,1376
4044,22042,0,1839,10,0
4045,24091,1,14206,8,502
4046,24335,0,9893,1,1962
4047,23526,1,17310,11,78
4048,35189,0,9565,17,0
4049,15203,1,17546,7,157
4050,37574,1,6134,21,1033
4051,21945,0,5580,0,601
4052,46860,0,9170,0,1160
4053,28641,0,7497,13,0
4054,20845,0,8581,17,0
4055,13545,0,7881,16,60
4056,35521,0,7172,2,0
4057,26494,1,6250,10,745
4058,71511,0,5067,14,435
4059,74840,0,4426,19,673
4060,22209,1,6073,0,813
4061,10000,0,8262,12,133
4062,50611,1,7133,14,1131
4063,21606,0,5902,4,737
4064,24100,0,13601,14,130
4065,60890,0,9913,6,930
4066,36622,0,11237,18,913
4067,49453,0,12488,22,2412
4068,56275,0,14574,4,1086
4069,26877,0,7952,4,1466
4070,44826,0,9095,21,255
4071,31675,0,5936,15,0
4072,41096,0,4644,16,1065
4073,32644,0,2038,3,6
4074,67269,1,5947,15,224
4075,13784,0,5902,12,0
4076,22918,1,10799,19,622
4077,28187,0,3434,17,380
4078,31966,0,4111,10,379
4079,13772,0,0,7,1243
4080,19031,0,5252,18,113
4081,30399,0,8250,16,664
4082,21455,0,8209,0,173
4083,10625,0,6711,5,0
4084,23890,0,7000,19,779
4085,14356,0,8022,0,956
4086,42641,1,14981,5,1232
4087,35482,0,6564,21,974
4088,51044,0,7438,5,229
4089,33693,0,2817,0,2091
4090,15612,0,9882,6,588
4091,10000,0,7747,6,645
4092,59032,1,7879,8,0
4093,23020,0,3284,9,72
4094,10000,0,9394,15,1544
4095,76152,0,3636,23,1000
4096,42038,0,10125,3,0
4097,75502,0,15166,4,0
4098,38425,0,12607,19,1054
4099,44303,0,8121,25,157
4100,21914,0,10497,1,1841
4101,45568,0,5220,13,3178
4102,94997,0,2745,16,738
4103,48919,0,8531,11,1159
4104,24010,0,5598,0,1130
4105,13546,0,2512,25,255
4106,59089,1,3159,0,0
4107,30796,0,6800,0,0
4108,31614,0,11972,15,1232
4109,10000,0,7373,9,396
4110,10000,0,7184,19,0
4111,31296,0,7789,0,211
4112,17335,0,4178,14,293
4113,33713,0,6240,27,0
4114,52682,0,13014,7,0
4115,21158,0,14110,18,744
4116,34207,1,14175,17,0
4117,27718,0,11080,10,0
4118,174775,1,16190,26,178
4119,21661,0,3647,12,0
4120,19561,1,20892,8,0
4121,22630,1,1773,13,0
4122,59793,0,6700,0,1873
4123,22087,1,0,0,1318
4124,46358,0,11009,11,622
4125,30368,0,3331,16,1280
4126,30864,1,5761,3,1291
4127,77674,0,13486,0,0
4128,10060,0,7024,7,0
4129,32202,1,12553,10,59
4130,45179,0,6135,27,441
4131,37653,0,4201,16,0
4132,12337,0,11573,17,1048
4133,15007,0,8685,25,811
4134,35135,0,8855,28,1426
4135,10000,0,5618,19,47
4136,21639,0,7346,19,0
4137,14212,1,7610,6,2334
4138,33376,0,11039,10,11
4139,27057,0,8126,6,31
4140,37325,0,10491,18,81
4141,17671,1,8728,16,1205
4142,34866,0,15166,22,1219
4143,29799,0,7738,20,319
4144,17761,0,9419,9,1467
4145,57348,0,10325,16,2508
4146,45231,0,4657,27,76
4147,20276,1,8615,11,0
4148,18535,0,10272,13,420
4149,51907,0,1849,10,848
4150,11303,0,9718,14,896
4151,13690,0,2381,14,0
4152,39658,0,2036,20,393
4153,88346,0,3599,8,949
4154,20689,1,11873,14,0
4155,22163,0,18596,2,1078
4156,26062,1,4912,3,0
4157,22379,1,10269,20,1167
4158,23007,0,11942,1,354
4159,20582,0,10051,16,2211
4160,33273,0,5283,5,312
4161,45083,0,10748,2,1290
4162,32692,0,5942,16,535
4163,26973,0,7445,31,1440
4164,20649,0,4441,16,1707
4165,14683,1,14323,9,717
4166,13640,0,9178,7,622
4167,12101,0,6833,5,1482
4168,43436,1,11318,10,1241
4169,20965,1,10366,19,0
4170,37730,0,9233,13,1402
4171,19372,1,13090,11,2072
4172,28455,1,11261,0,1558
4173,24263,1,6721,2,260
4174,76426,0,1050,4,0
4175,22342,0,11041,9,0
4176,49282,0,5754,11,1195
4177,12860,1,14468,25,0
4178,66993,1,4119,14,1596
4179,48903,1,6300,9,2016
4180,20898,0,7507,19,906
4181,20707,0,8435,20,1399
4182,60807,0,11798,13,334
4183,51973,0,12187,11,508
4184,25807,1,9799,23,457
4185,17750,0,11013,14,245
4186,56700,0,633,2,1057
4187,22402,1,8673,9,1575
4188,36364,0,11229,15,44
4189,21122,1,10285,9,522
4190,26061,0,13825,16,765
4191,93204,0,4249,0,384
4192,28397,1,13572,19,549
4193,70481,0,6051,9,0
4194,11929,0,9978,7,608
4195,10509,0,4532,19,722
4196,42184,0,8579,12,407
4197,18741,0,11499,7,1019
4198,29315,0,11105,11,450
4199,10000,0,8483,11,0
4200,10000,0,11281,8,1435
4201,29988,0,10574,15,1245
4202,22233,1,8801,11,921
4203,24317,0,8754,19,2061
4204,80899,0,11531,0,0
4205,39566,0,15450,12,225
4206,107678,0,10212,23,0
4207,31116,1,5393,8,2090
4208,72912,0,9608,10,1620
4209,53640,1,17378,23,779
4210,21953,0,5406,0,772
4211,26805,0,2763,25,0
4212,24033,0,10027,16,746
4213,56649,0,8242,12,0
4214,35089,0,8349,20,1986
4215,17125,0,7203,10,1132
4216,13733,1,7795,4,1653
4217,14018,0,5157,9,0
4218,17372,0,9163,9,844
4219,16830,1,12864,9,0
4220,14412,0,6583,14,28
4221,58277,0,13243,13,1731
4222,11869,0,8170,14,489
4223,37918,0,11068,24,253
4224,116790,1,8299,10,946
4225,31327,0,8595,23,2144
4226,31388,1,11409,22,1029
4227,34089,0,7580,0,1254
4228,12258,0,3344,3,433
4229,38561,0,13086,2,474
4230,36357,0,7453,25,0
4231,29015,0,0,12,0
4232,10791,1,8107,9,2096
4233,92598,0,14369,2,1021
4234,34283,0,12822,20,1148
4235,14277,1,11101,9,282
4236,16271,0,11389,0,659
4237,18650,0,13658,26,1066
4238,77080,0,8456,12,1694
4239,27604,0,12243,22,1541
4240,27609,0,4821,12,550
4241,21635,1,5738,8,1249
4242,55011,0,8069,12,683
4243,56769,1,12959,15,978
4244,11993,1,15040,6,1512
4245,27992,0,7607,0,1272
4246,26128,0,4695,0,245
4247,16775,0,16646,12,1126
4248,20971,1,9239,15,2187
4249,24958,0,3982,11,0
4250,16241,0,10317,4,603
4251,35437,1,23499,8,0
4252,34977,0,8373,13,709
4253,40564,0,8310,14,1204
4254,22455,0,11023,11,108
4255,10000,0,11749,7,0
4256,19374,0,3307,23,1849
4257,15818,0,13962,5,938
4258,26857,0,7523,4,1439
4259,41922,1,10266,9,1303
4260,92408,0,3477,21,0
4261,17265,0,6701,17,1420
4262,32102,0,13699,12,166
4263,33018,0,12586,4,42
4264,70554,0,9836,5,1420
4265,33927,1,115,10,0
4266,23899,0,5130,9,0
4267,28984,0,9743,8,220
4268,36634,0,6284,23,0
4269,46320,0,10624,37,655
4270,82535,1,13192,6,178
4271,77635,0,13625,17,813
4272,18813,1,2787,19,2109
4273,12058,0,6526,8,0
4274,14054,0,4929,6,0
4275,34339,0,5742,5,238
4276,58461,0,7681,16,0
4277,25686,0,8980,17,596
4278,16725,0,10626,21,1898
4279,12338,0,4910,29,2034
4280,76988,0,6713,16,190
4281,22224,0,8504,13,0
4282,11781,1,10283,5,0
4283,29270,0,5722,18,882
4284,29794,0,5534,0,570
4285,50559,0,7224,9,663
4286,14530,0,2087,0,170
4287,59744,0,2807,9,734
4288,65517,0,7266,18,2162
4289,31427,1,10299,26,1641
4290,42777,1,14690,0,2500
4291,48404,0,1586,22,686
4292,20741,0,9759,10,0
4293,12928,0,13632,12,0
4294,20881,0,9139,19,1087
4295,10358,0,5293,11,0
4296,39484,0,6635,6,2000
4297,77617,1,17267,7,611
4298,17750,1,14496,5,380
4299,22536,1,7427,13,578
4300,25559,0,4954,22,799
4301,102530,0,9622,19,1343
4302,22636,0,9819,13,539
4303,58189,1,15652,7,737
4304,30384,0,7173,14,1027
4305,10000,0,2009,26,763
4306,22009,0,6904,5,0
4307,50392,0,6075,18,204
4308,22083,0,0,15,1482
4309,40430,0,6899,6,1987
4310,84098,0,11835,14,1888
4311,40566,0,10994,9,1054
4312,20309,0,6701,5,270
4313,45549,0,6295,4,1704
4314,39839,0,5920,6,333
4315,53232,0,5835,3,223
4316,28121,1,13222,28,960
4317,18301,1,15420,4,0
4318,41056,0,11014,24,630
4319,41836,0,5097,15,650
4320,21622,1,6735,0,488
4321,11782,1,15846,5,478
4322,22606,0,8326,15,1799
4323,14676,0,5064,7,0
4324,25300,0,8369,14,949
4325,47408,0,2645,0,1112
4326,10000,0,3284,12,1911
4327,35817,0,5552,11,867
4328,38066,0,11581,27,1015
4329,17077,0,6853,7,590
4330,36640,1,12788,18,853
4331,59990,1,10720,22,610
4332,38538,0,2487,21,0
4333,102162,0,14300,21,839
4334,31255,0,3151,11,797
4335,54277,1,7659,15,136
4336,100672,0,6110,7,806
4337,40329,0,11190,17,1633
4338,85124,0,5507,3,358
4339,39102,1,6513,6,1984
4340,71252,0,11411,28,1793
4341,15205,1,8883,20,0
4342,30849,0,10544,0,160
4343,130915,0,17656,15,459
4344,10000,1,8248,4,0
4345,18732,1,11760,18,0
4346,109630,0,3117,15,0
4347,27879,0,5662,14,1113
4348,27859,0,9210,7,1192
4349,51511,0,13738,24,0
4350,63083,0,1822,7,0
4351,23822,0,9526,14,544
4352,11109,0,3439,10,667
4353,17049,0,6837,1,1606
4354,21235,0,5732,9,55
4355,14690,0,4969,0,67
4356,17739,0,8704,17,690
4357,29896,1,5976,7,1550
4358,17868,1,0,9,1810
4359,85771,0,6253,17,0
4360,23331,1,6760,7,1489
4361,11882,0,6197,0,0
4362,60146,1,6771,15,0
4363,205577,0,9971,7,776
4364,24391,0,10273,9,1606
4365,34681,0,2783,16,420
4366,65002,1,14711,4,1481
4367,23711,1,12617,15,0
4368,91563,0,6112,12,713
4369,11352,0,7439,12,1332
4370,27694,0,11750,10,872
4371,18231,0,6155,14,480
4372,15082,0,10929,17,138
4373,18517,1,11152,0,393
4374,40450,0,11304,18,1440
4375,51668,0,10301,9,497
4376,45490,0,5546,0,0
4377,12290,1,10562,10,809
4378,41383,0,11301,4,588
4379,27677,0,10937,21,909
4380,20974,0,10594,0,502
4381,26080,0,7078,14,516
4382,80772,1,15813,14,1285
4383,25202,1,11340,15,2413
4384,47027,0,14626,17,462
4385,55242,0,3277,8,1392
4386,50424,0,6794,3,0
4387,22598,0,7309,0,541
4388,23347,1,13319,13,382
4389,35051,0,4862,8,0
4390,21323,1,6829,21,1004
4391,17838,0,11825,17,1372
4392,31556,0,7395,23,1005
4393,18337,0,10265,0,681
4394,22948,0,4679,4,241
4395,25222,0,10795,16,1723
4396,21311,0,11392,23,921
4397,25499,0,13084,31,260
4398,22958,1,5988,15,2082
4399,101309,0,3215,12,0
4400,85921,0,7628,19,640
4401,23033,0,12855,7,813
4402,22599,0,4422,6,2300
4403,25991,0,3672,17,446
4404,34315,0,6006,18,137
4405,27966,0,8742,12,982
4406,30017,0,8461,5,0
4407,47780,0,4449,20,0
4408,17666,0,5070,1,0
4409,20816,0,7629,13,469
4410,12524,0,5015,15,919
4411,23375,1,5786,7,1608
4412,30397,1,12118,24,977
4413,30542,0,5687,11,314
4414,63058,0,6003,8,583
4415,17597,0,6616,0,1022
4416,11168,0,9170,37,1140
4417,31387,1,10226,11,249
4418,26626,1,7769,0,1158
4419,49649,0,7420,4,461
4420,31224,0,7152,21,0
4421,64087,0,13816,4,560
4422,27344,0,7928,15,1456
4423,21816,1,6726,17,0
4424,45506,0,1636,9,0
4425,39709,0,11786,6,703
4426,19376,0,7663,14,1426
4427,41219,0,9270,16,129
4428,38742,0,11119,0,1391
4429,28823,0,4984,0,1361
4430,58204,0,4890,21,835
4431,71333,0,8237,17,1550
4432,20995,1,19235,15,182
4433,39857,0,5124,6,1805
4434,31061,1,7907,21,1794
4435,22714,0,11345,21,1746
4436,27636,1,12378,12,1116
4437,10304,0,6003,10,0
4438,56717,0,1651,15,1128
4439,47708,0,6953,14,1736
4440,10000,0,15260,7,0
4441,26596,0,6226,0,977
4442,36381,0,11241,14,928
4443,49659,0,3584,11,76
4444,25391,1,13353,18,0
4445,25638,1,13546,26,239
4446,37072,0,8117,2,1000
4447,19762,1,14917,16,102
4448,80670,0,7564,1,1840
4449,31634,0,15925,23,623
4450,33403,0,7524,4,708
4451,66746,0,6660,6,386
4452,29308,0,9321,7,371
4453,67147,1,5194,14,402
4454,11354,0,8952,14,577
4455,59419,0,4725,17,359
4456,55272,0,11884,22,145
4457,10000,0,11551,10,1138
4458,24488,0,4957,7,507
4459,37937,0,6223,4,1367
4460,48359,0,11880,13,680
4461,65278,1,17795,12,0
4462,12114,0,8044,1,0
4463,31193,0,11326,18,581
4464,16917,1,13019,9,1434
4465,19429,0,11048,24,1826
4466,48081,1,807,11,2090
4467,18441,1,6364,3,1466
4468,29784,0,13884,14,2016
4469,22783,0,4867,20,0
4470,54272,0,7155,15,959
4471,10000,0,15883,22,0
4472,62621,0,6037,6,973
4473,72635,0,8550,17,1399
4474,42489,1,11686,22,215
4475,34070,0,12669,15,919
4476,10000,0,10457,21,674
4477,43723,0,5942,13,813
4478,54466,0,8043,21,475
4479,31598,0,7093,18,0
4480,20090,0,11628,10,1748
4481,71530,1,9828,9,959
4482,17677,0,8890,17,1102
4483,58569,0,6089,9,1715
4484,40814,0,16016,14,1401
4485,26794,0,4695,12,0
4486,128467,0,16496,5,1564
4487,39718,0,7286,11,825
4488,42193,1,13654,8,714
4489,40400,0,8470,14,1056
4490,35652,1,5243,14,910
4491,28058,1,8059,10,37
4492,46832,0,12490,11,0
4493,31550,1,5809,1,0
4494,10000,1,0,18,1305
4495,18126,1,2764,8,2332
4496,59330,0,8030,20,181
4497,50537,1,6073,0,1486
4498,15949,1,10234,18,0
4499,21464,0,10362,9,199
4500,20565,0,10520,23,1608
4501,71231,0,9501,22,0
4502,11795,0,16110,31,285
4503,20575,0,14324,20,312
4504,31183,0,4187,6,411
4505,12502,0,10502,20,1455
4506,31235,0,10285,14,0
4507,15892,0,3585,6,294
4508,17985,1,7801,19,0
4509,21770,0,1494,13,0
4510,26672,0,5795,33,868
4511,21194,0,10578,15,480
4512,31485,0,12277,10,0
4513,62778,0,16860,0,1048
4514,50010,0,11165,0,959
4515,73727,1,11631,9,203
4516,28424,0,15337,18,0
4517,28490,0,14212,21,582
4518,33683,0,5768,20,2802
4519,11850,0,7507,0,415
4520,55301,0,10778,7,99
4521,23745,0,2595,5,251
4522,28953,0,9561,19,0
4523,38420,0,9755,9,1614
4524,18704,1,12938,22,0
4525,19064,1,13497,12,0
4526,37577,1,8641,9,161
4527,38634,0,9756,11,1756
4528,117324,0,6342,1,1210
4529,34411,1,13836,8,366
4530,40978,0,8823,16,231
4531,119991,0,11878,11,113
4532,36591,0,722,0,125
4533,38558,0,2834,0,376
4534,10000,0,9279,1,1383
4535,23578,1,4985,3,0
4536,33601,0,12052,19,2207
4537,18828,0,12084,2,1509
4538,33792,0,9844,8,2337
4539,45762,1,8744,2,0
4540,51749,1,8609,15,203
4541,27850,0,11582,18,865
4542,11678,0,10446,17,641
4543,31313,0,4555,11,1245
4544,23107,0,9682,14,1061
4545,18761,0,13938,19,0
4546,25101,0,10270,9,46
4547,24147,0,6514,11,525
4548,26086,0,7109,20,0
4549,22599,0,6508,11,303
4550,70459,1,8232,13,976
4551,34882,0,3156,23,1654
4552,34968,0,8432,9,840
4553,38154,0,1766,18,0
4554,13035,0,11117,18,609
4555,54648,0,6686,14,1477
4556,209182,0,13287,13,0
4557,16690,0,4024,0,490
4558,19835,0,7458,27,1462
4559,21389,0,8443,10,537
4560,35574,0,3381,17,385
4561,27406,0,9958,20,1663
4562,21830,0,3407,15,539
4563,42258,0,9715,22,517
4564,37522,0,13933,19,473
4565,61920,1,12374,0,1555
4566,32422,0,6225,12,629
4567,29014,1,14664,0,456
4568,22916,0,17292,10,368
4569,34239,0,8996,5,0
4570,15908,1,7376,5,991
4571,57101,0,8308,13,584
4572,43282,0,3133,17,764
4573,34002,1,14534,0,0
4574,23350,1,11228,29,0
4575,79466,1,7892,16,60
4576,21400,0,10085,11,0
4577,17852,1,8015,11,89
4578,24699,0,7222,0,2714
4579,48832,0,8007,7,1022
4580,70250,0,15229,3,757
4581,56175,0,3493,6,0
4582,13552,0,11107,17,0
4583,28706,0,5185,6,413
4584,22276,0,15057,15,0
4585,37736,0,4333,17,778
4586,24954,0,4426,14,180
4587,47339,0,11071,28,2799
4588,22624,0,8006,14,1751
4589,17917,0,11267,24,1128
4590,65168,0,12883,27,212
4591,29172,1,10764,11,1932
4592,50552,1,14079,36,0
4593,14897,0,223,22,1153
4594,16783,1,11463,4,146
4595,13897,0,7219,22,979
4596,18687,0,14032,7,420
4597,19806,0,0,16,0
4598,18798,0,5079,21,483
4599,29041,0,2741,19,1456
4600,16321,0,8859,7,2280
4601,18875,0,9012,5,1604
4602,33873,0,8151,4,353
4603,96434,0,11211,25,0
4604,39579,1,14416,19,416
4605,37426,1,11456,22,2574
4606,25323,1,4671,0,0
4607,10000,0,5778,18,578
4608,26376,0,10739,7,0
4609,16099,1,11007,3,0
4610,54928,1,7426,1,2295
4611,76355,1,14144,13,672
4612,17227,0,10363,10,1058
4613,29358,0,12088,16,686
4614,13144,0,9522,13,1274
4615,48871,0,5147,17,1425
4616,62884,1,15823,11,0
4617,41847,0,10731,6,2258
4618,36019,0,10137,20,1833
4619,28959,0,11616,17,1014
4620,40001,0,6958,12,0
4621,25231,0,10289,12,0
4622,23776,1,9572,9,0
4623,63112,0,5053,17,601
4624,47531,0,2626,17,1411
4625,21116,0,0,4,970
4626,87816,0,9537,25,218
4627,19582,0,5040,11,0
4628,94856,0,5994,9,1634
4629,13632,0,4921,22,57
